timestamp,position_motor_1,position_motor_2,position_motor_3,position_motor_4,position_motor_5,position_motor_6,position_motor_7,position_motor_8,position_motor_9,velocity_motor_1,velocity_motor_2,velocity_motor_3,velocity_motor_4,velocity_motor_5,velocity_motor_6,velocity_motor_7,velocity_motor_8,velocity_motor_9,torque_motor_1,torque_motor_2,torque_motor_3,torque_motor_4,torque_motor_5,torque_motor_6,torque_motor_7,torque_motor_8,torque_motor_9
2025-10-11T16:36:32.877260,-0.007820248722056888,-1.8792914625772497,-0.07458875410086208,-0.6277180132753504,0.31300068665598424,-0.070382238498512,0.0,0.0,0.0,-0.01831501831501825,-0.004884004884004867,-0.004884004884004867,-0.0024420024420024333,-0.0024420024420024333,-0.0073260073260073,0.0,0.0,0.0,-0.04884004884004867,0.0879120879120876,-0.2051282051282044,-0.02051282051282044,-0.02051282051282044,-0.0073260073260073,0.0,0.0,0.0
2025-10-11T16:36:33.389042,-0.007820248722056888,-1.8792914625772497,-0.07458875410086208,-0.6277180132753504,0.31300068665598424,-0.070382238498512,0.0,0.0,0.0,-0.01831501831501825,-0.004884004884004867,-0.004884004884004867,-0.0024420024420024333,-0.0024420024420024333,-0.0073260073260073,0.0,0.0,0.0,-0.04884004884004867,0.0879120879120876,-0.2051282051282044,-0.02051282051282044,-0.02051282051282044,-0.0073260073260073,0.0,0.0,0.0
2025-10-11T16:37:30.635543,-0.007820248722056888,-1.8792914625772497,-0.07458875410086208,-0.6277180132753504,0.31300068665598424,-0.070382238498512,0.0,0.0,0.0,-0.01831501831501825,-0.004884004884004867,-0.004884004884004867,-0.0024420024420024333,-0.0024420024420024333,-0.0073260073260073,0.0,0.0,0.0,-0.04884004884004867,0.0879120879120876,-0.2051282051282044,-0.02051282051282044,-0.02051282051282044,-0.0073260073260073,0.0,0.0,0.0
