time,m1_pos_actual,m1_vel_actual,m1_torque,m2_pos_actual,m2_vel_actual,m2_torque,m3_pos_actual,m3_vel_actual,m3_torque,m4_pos_actual,m4_vel_actual,m4_torque,m5_pos_actual,m5_vel_actual,m5_torque,m6_pos_actual,m6_vel_actual,m6_torque,m1_acc_actual,m2_acc_actual,m3_acc_actual,m4_acc_actual,m5_acc_actual,m6_acc_actual
0.0,-0.0074387731746394,-0.006105006105006,-0.0488400488400486,-0.0834090180819409,-0.0048840048840048,-0.0879120879120876,0.0059440909437711,-0.0048840048840048,0.73260073260073,0.015449759670405,-0.0024420024420024,-0.0068376068376068,0.1451514457923242,-0.0024420024420024,-0.0068376068376068,0.0028610666056305,0.0073260073260073,-0.0024420024420024,0.0,0.0,0.0,0.0,0.0,0.0
0.002,-0.0074387731746394,-0.006105006105006,-0.0488400488400486,-0.0834090180819409,-0.0048840048840048,-0.0879120879120876,0.0059440909437711,-0.0048840048840048,0.73260073260073,0.015449759670405,-0.0024420024420024,-0.0068376068376068,0.1451514457923242,-0.0024420024420024,-0.0068376068376068,0.0028610666056305,0.0073260073260073,-0.0024420024420024,-3.05250305250305,0.0,0.0,0.0,1.2210012210012,-3.66300366300365
0.004,-0.0074387731746394,-0.0183150183150182,-0.0488400488400486,-0.0834090180819409,-0.0048840048840048,-0.0293040293040292,0.0059440909437711,-0.0048840048840048,0.439560439560438,0.015449759670405,-0.0024420024420024,-0.0068376068376068,0.1451514457923242,0.0024420024420024,-0.0068376068376068,0.0024795910582131,-0.0073260073260073,-0.0024420024420024,-3.05250305250305,0.0,0.0,0.0,1.2210012210012,-3.66300366300365
0.006,-0.0074387731746394,-0.0183150183150182,-0.0488400488400486,-0.0834090180819409,-0.0048840048840048,-0.0293040293040292,0.0059440909437711,-0.0048840048840048,0.439560439560438,0.015449759670405,-0.0024420024420024,-0.0068376068376068,0.1451514457923242,0.0024420024420024,-0.0068376068376068,0.0024795910582131,-0.0073260073260073,-0.0024420024420024,-12.210012210012176,58.60805860805838,0.0,-1.2210012210012249,-64.71306471306491,-3.66300366300365
0.008,-0.0074387731746394,-0.0671550671550669,0.439560439560438,-0.0791906309605554,0.2295482295482287,1.7875457875457812,0.0059440909437711,-0.0048840048840048,-0.6739926739926716,0.015449759670405,-0.0073260073260073,-0.2529914529914521,0.1428625925078197,-0.2564102564102573,-2.8923076923076927,0.0024795910582131,-0.0219780219780219,-0.0317460317460316,-12.210012210012176,58.60805860805838,0.0,-1.2210012210012249,-64.71306471306491,-3.66300366300365
0.01,-0.0074387731746394,-0.0671550671550669,0.439560439560438,-0.0791906309605554,0.2295482295482287,1.7875457875457812,0.0059440909437711,-0.0048840048840048,-0.6739926739926716,0.015449759670405,-0.0073260073260073,-0.2529914529914521,0.1428625925078197,-0.2564102564102573,-2.8923076923076927,0.0024795910582131,-0.0219780219780219,-0.0317460317460316,6.1050061050061,-31.746031746031626,0.0,1.2210012210012249,-26.862026862026752,7.3260073260073
0.012,-0.0078202487220568,-0.0427350427350425,0.146520146520146,-0.0776566720073237,0.1025641025641022,0.439560439560438,0.0059440909437711,-0.0048840048840048,-0.2637362637362628,0.015449759670405,-0.0024420024420024,-0.1299145299145294,0.1390478370336456,-0.3638583638583643,-1.2102564102564095,0.0024795910582131,0.0073260073260073,-0.0317460317460316,6.1050061050061,-31.746031746031626,0.0,1.2210012210012249,-26.862026862026752,7.3260073260073
0.014,-0.0078202487220568,-0.0427350427350425,0.146520146520146,-0.0776566720073237,0.1025641025641022,0.439560439560438,0.0059440909437711,-0.0048840048840048,-0.2637362637362628,0.015449759670405,-0.0024420024420024,-0.1299145299145294,0.1390478370336456,-0.3638583638583643,-1.2102564102564095,0.0024795910582131,0.0073260073260073,-0.0317460317460316,18.315018315018225,-19.536019536019474,0.0,0.0,94.0170940170941,0.0
0.016,-0.0074387731746394,0.0305250305250304,0.146520146520146,-0.0768896925307078,0.0244200244200243,-0.0293040293040292,0.0059440909437711,-0.0048840048840048,-0.3223443223443212,0.015449759670405,-0.0024420024420024,-0.1025641025641022,0.1386663614862282,0.0122100122100121,-0.1025641025641022,0.0028610666056305,0.0073260073260073,-0.0268620268620267,18.315018315018225,-19.536019536019474,0.0,0.0,94.0170940170941,0.0
0.018000000000000002,-0.0074387731746394,0.0305250305250304,0.146520146520146,-0.0768896925307078,0.0244200244200243,-0.0293040293040292,0.0059440909437711,-0.0048840048840048,-0.3223443223443212,0.015449759670405,-0.0024420024420024,-0.1025641025641022,0.1386663614862282,0.0122100122100121,-0.1025641025641022,0.0028610666056305,0.0073260073260073,-0.0268620268620267,-6.105006105006099,-12.210012210012149,0.0,0.0,7.326007326007299,-3.66300366300365
0.02,-0.0074387731746394,0.006105006105006,0.3418803418803406,-0.0768896925307078,-0.0244200244200243,-0.3809523809523796,0.0059440909437711,-0.0048840048840048,0.5567765567765548,0.015449759670405,-0.0024420024420024,-0.0615384615384613,0.139429312581063,0.0415140415140413,0.0068376068376068,0.0028610666056305,-0.0073260073260073,-0.0317460317460316,-6.105006105006099,-12.210012210012149,0.0,0.0,7.326007326007299,-3.66300366300365
0.022,-0.0074387731746394,0.006105006105006,0.3418803418803406,-0.0768896925307078,-0.0244200244200243,-0.3809523809523796,0.0059440909437711,-0.0048840048840048,0.5567765567765548,0.015449759670405,-0.0024420024420024,-0.0615384615384613,0.139429312581063,0.0415140415140413,0.0068376068376068,0.0028610666056305,-0.0073260073260073,-0.0317460317460316,-6.1050061050060505,-17.094017094017026,0.0,0.0,4.8840048840048755,0.0
0.024,-0.0074387731746394,-0.0183150183150182,0.73260073260073,-0.0780401617456316,-0.0927960927960924,-0.146520146520146,0.0059440909437711,-0.0048840048840048,0.0293040293040292,0.015449759670405,-0.0024420024420024,-0.0478632478632476,0.1398107881284804,0.0610500610500608,0.034188034188034,0.0024795910582131,-0.0073260073260073,-0.0219780219780219,-6.1050061050060505,-17.094017094017026,0.0,0.0,4.8840048840048755,0.0
0.026000000000000002,-0.0074387731746394,-0.0183150183150182,0.73260073260073,-0.0780401617456316,-0.0927960927960924,-0.146520146520146,0.0059440909437711,-0.0048840048840048,0.0293040293040292,0.015449759670405,-0.0024420024420024,-0.0478632478632476,0.1398107881284804,0.0610500610500608,0.034188034188034,0.0024795910582131,-0.0073260073260073,-0.0219780219780219,3.05250305250305,-12.210012210012177,0.0,0.0,41.514041514041374,-7.3260073260073
0.028,-0.007057297627222,-0.006105006105006,0.9279609279609248,-0.0791906309605554,-0.1416361416361411,-0.0293040293040292,0.0059440909437711,-0.0048840048840048,-0.2637362637362628,0.015449759670405,-0.0024420024420024,-0.0478632478632476,0.1432440680552371,0.2271062271062263,-0.2256410256410248,0.0024795910582131,-0.0366300366300365,-0.0219780219780219,3.05250305250305,-12.210012210012177,0.0,0.0,41.514041514041374,-7.3260073260073
0.03,-0.007057297627222,-0.006105006105006,0.9279609279609248,-0.0791906309605554,-0.1416361416361411,-0.0293040293040292,0.0059440909437711,-0.0048840048840048,-0.2637362637362628,0.015449759670405,-0.0024420024420024,-0.0478632478632476,0.1432440680552371,0.2271062271062263,-0.2256410256410248,0.0024795910582131,-0.0366300366300365,-0.0219780219780219,3.052503052503,-2.442002442002426,0.0,0.0,-8.547008547008524,10.98901098901095
0.032,-0.007057297627222,0.006105006105006,1.2210012210012169,-0.0803411001754792,-0.1514041514041508,0.2051282051282044,0.0059440909437711,-0.0048840048840048,0.0293040293040292,0.015449759670405,-0.0024420024420024,-0.0478632478632476,0.1451514457923242,0.1929181929181922,-0.1709401709401703,0.0028610666056305,0.0073260073260073,-0.0268620268620267,3.052503052503,-2.442002442002426,0.0,0.0,-8.547008547008524,10.98901098901095
