time,q1,dq1,ddq1,tau1,q2,dq2,ddq2,tau2,q3,dq3,ddq3,tau3,q4,dq4,ddq4,tau4,q5,dq5,ddq5,tau5,q6,dq6,ddq6,tau6
3.86,0.20771029661282772,0.04302643360172794,3.134967349892301,9.130996329560782,-0.007865146528173063,-0.004949354690269564,0.11870571164338362,-0.028718644756984116,0.005176701284541794,-0.0048834674274915646,0.004382839912099906,-0.7923728355179267,0.013923857481217251,-0.002512665744101561,0.032704492705641935,-0.41709769860425505,0.08793759678037363,-0.002641830719912895,-0.4033135749733877,-1.7843515906198548,-0.0024795910618291245,-0.007357504077982963,-0.05091236125734839,0.026859093891572528
3.87,0.20911774903394134,0.0743977768850347,2.3686425374895155,8.92463725399151,-0.007845526717257224,-0.00378208203089852,0.1282736875839329,-0.018689931048026572,0.005047873160960804,-0.004853874999944452,0.0016037238925439047,-0.6105786182188673,0.013923857481450435,-0.0021918393211805653,0.043828936472873385,-0.4168447653155777,0.08792268735317339,-0.006613015281302291,-0.31770635716957973,-1.7902644352614328,-0.0024795910632688634,-0.007868702385907252,-0.06472605433241722,0.026861660843071507
3.88,0.210468220977921,0.09956608719721022,1.6163982768707594,8.746023087916301,-0.007815489506608281,-0.0025839451149221875,0.1310351262171523,-0.0021651552271005265,0.004934264827175131,-0.004821937983229151,-0.002011678931325556,-0.46260490589633224,0.013923857481466588,-0.0017831641525272684,0.04978897501718099,-0.41707551748263794,0.08788837326730076,-0.010333223720666853,-0.23669099836369648,-1.7970166823844582,-0.002479591063052703,-0.00845357831635551,-0.0730132348730027,0.02686589861923362
3.89,0.21172197897047332,0.11476160418138749,0.9019463486523155,8.613638216825176,-0.0077697710913454746,-0.0013658325151310426,0.12209619681479235,0.027121952515145476,0.004847316759976363,-0.004802006803946004,-0.006349996808527242,-0.37467132788658564,0.013923857481131778,-0.001283967270237737,0.046665363221851074,-0.41811080625355945,0.08782260715976799,-0.013522998066786383,-0.17122610722959827,-1.8050312352178097,-0.0024795910603260356,-0.009131772822768945,-0.07116376217858214,0.026870688868842602
3.9,0.2128666552576215,0.11957326970156286,0.25954093109639537,8.532394728592354,-0.0077097077444052975,-0.00017116720838346728,0.09971026708260214,0.07343809989110071,0.004792099188960379,-0.004810815739492553,-0.010470886454223196,-0.3580791786388991,0.013923857480407297,-0.0007698790954380234,0.03292707294079404,-0.4200011432181798,0.08772203609764419,-0.01594458425050228,-0.13792001700316658,-1.8140561269448259,-0.002479591054975437,-0.00983528028245392,-0.05656796677861558,0.02687399189280256
3.91,0.21391589235119265,0.11634816266507488,-0.27348638870677106,8.494786914341182,-0.007642531772872187,0.0009007526339999116,0.06632714610339537,0.13660820059704173,0.004766721470942399,-0.004860598394158377,-0.012682041122338481,-0.40603966747194176,0.013923857479424007,-0.0003786992777835737,0.01011897785407706,-0.42250413289983607,0.08759110345633117,-0.017585880334853532,-0.15564878619375652,-1.8230905599267115,-0.00247959104811477,-0.01042743359344903,-0.029398253951423113,0.026873316884285202
3.92,0.2148974856649204,0.10853108242586566,-0.6689592186440977,8.486849362181962,-0.007577806969154062,0.0016978371568656372,0.02866125579058127,0.20982979369709923,0.004763868851517566,-0.004950416638585742,-0.011058410255942024,-0.49536643002233705,0.013923857478516271,-0.0002575972229254866,-0.017191831556790726,-0.4251701684637335,0.08743694913350444,-0.01883981611410256,-0.23806168801952934,-1.8306116744153178,-0.002479591042248607,-0.010737465691954917,0.007081712105826045,0.02686668710480354
3.93,0.21583729894383769,0.09903019275631489,-0.9179675405152938,8.49545545481324,-0.007522772308241312,0.0020674635700090693,-0.0035894281970983623,0.27958672568704424,0.004773686201170304,-0.005058943860331376,-0.00430462879870963,-0.593155117514789,0.013923857478175294,-0.0004955681359911686,-0.042360602007469904,-0.4275158429098427,0.08726228610615817,-0.020532316120052654,-0.38473593386203964,-1.8350343976642667,-0.0024795910408451417,-0.010605492797135727,0.046937750953821286,0.026853911274739718
3.94,0.2167470489847294,0.08941985557970282,-1.0336473831561244,8.51333618760235,-0.007478961194299788,0.0019480738122801364,-0.020372655077271443,0.32876863625990943,0.004786818588675566,-0.005143121917278596,0.007308154988495778,-0.6667343409073462,0.013923857478898077,-0.001072812756262445,-0.05838974118438127,-0.42921775180830174,0.08705982523022039,-0.023717929496847475,-0.5749660082272728,-1.835194183564499,-0.0024795910471863145,-0.009946078487834482,0.08278913282899573,0.026837711751128885
3.95,0.21762094704146115,0.08010021078079635,-1.0456957242928153,8.540039180710329,-0.007441610547046581,0.0014545276965473204,-0.014696737479235066,0.34231571936765504,0.004796635287110363,-0.005146813861399565,0.02130656902406619,-0.6936198997431097,0.01392385748094586,-0.00185269214876787,-0.060021181830158546,-0.43024048182743,0.08681121060788378,-0.02929189301019518,-0.7677622400374353,-1.8306551651648233,-0.0024795910626423056,-0.00881242099764288,0.10760591817379235,0.02682406941194488
