time,m1_pos_actual,m1_vel_actual,m1_torque,m2_pos_actual,m2_vel_actual,m2_torque,m3_pos_actual,m3_vel_actual,m3_torque,m4_pos_actual,m4_vel_actual,m4_torque,m5_pos_actual,m5_vel_actual,m5_torque,m6_pos_actual,m6_vel_actual,m6_torque,m1_acc_actual,m2_acc_actual,m3_acc_actual,m4_acc_actual,m5_acc_actual,m6_acc_actual,source
0.0,0.0123979552910657,-0.0183150183150182,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.3223443223443212,0.0822585488670171,-0.0048840048840048,1.1428571428571388,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,-0.0024420024420024,-0.8410256410256416,1.6416800183108258,-0.0219780219780219,-0.0317460317460316,0.0,0.0,0.0,0.0,0.0,0.0,dynamics_20250930_161953_static.csv
0.002,0.0123979552910657,-0.0183150183150182,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.3223443223443212,0.0822585488670171,-0.0048840048840048,1.1428571428571388,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,-0.0024420024420024,-0.8410256410256416,1.6416800183108258,-0.0219780219780219,-0.0317460317460316,3.05250305250305,0.0,0.0,1.2210012210012,0.0,3.66300366300365,dynamics_20250930_161953_static.csv
0.004,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.2637362637362628,0.0822585488670171,-0.0048840048840048,1.1428571428571388,-2.1429388876173032,0.0024420024420024,-0.3076923076923066,0.396162355992983,-0.0024420024420024,-0.827350427350428,1.6416800183108258,-0.0073260073260073,-0.0317460317460316,3.05250305250305,0.0,0.0,1.2210012210012,0.0,3.66300366300365,dynamics_20250930_161953_static.csv
0.006,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.2637362637362628,0.0822585488670171,-0.0048840048840048,1.1428571428571388,-2.1429388876173032,0.0024420024420024,-0.3076923076923066,0.396162355992983,-0.0024420024420024,-0.827350427350428,1.6416800183108258,-0.0073260073260073,-0.0317460317460316,0.0,0.0,0.0,0.0,0.0,0.0,dynamics_20250930_161953_static.csv
0.008,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.2637362637362628,0.0822585488670171,-0.0048840048840048,1.2600732600732556,-2.1429388876173032,0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0366300366300365,0.0,0.0,0.0,0.0,0.0,0.0,dynamics_20250930_161953_static.csv
0.01,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.2637362637362628,0.0822585488670171,-0.0048840048840048,1.0842490842490804,-2.1429388876173032,0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0366300366300365,0.0,0.0,0.0,-1.2210012210012,1.2210012210012,3.66300366300365,dynamics_20250930_161953_static.csv
0.012,0.5533302815289556,0.006105006105006,9.230769230769257,0.4415884336614031,-0.0048840048840048,0.0879120879120876,0.2463921568627434,-0.0146520146520146,0.9670329670329636,-0.3259708552681779,0.0024420024420024,-0.2256410256410248,0.496871900511179,-0.0024420024420024,-0.8000000000000007,1.956397344930192,-0.0219780219780219,-0.0415140415140413,0.0,0.0,2.4420024420024498,-2.442002442002425,0.0,3.66300366300365,dynamics_20250930_162650_static.csv
0.012,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.3809523809523796,0.0822585488670171,-0.0048840048840048,1.0842490842490804,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,-1.2210012210012,1.2210012210012,3.66300366300365,dynamics_20250930_161953_static.csv
0.014,0.5529488059815382,0.006105006105006,9.230769230769257,0.4415884336614031,-0.0048840048840048,-0.0293040293040292,0.2463921568627434,-0.0048840048840048,1.0842490842490804,-0.3259708552681779,-0.0073260073260073,-0.2256410256410248,0.496871900511179,-0.0024420024420024,-0.8136752136752143,1.956397344930192,-0.0073260073260073,-0.0415140415140413,0.0,0.0,2.4420024420024498,-2.442002442002425,0.0,3.66300366300365,dynamics_20250930_162650_static.csv
0.014,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.3809523809523796,0.0822585488670171,-0.0048840048840048,1.0842490842490804,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,0.0,0.0,-3.66300366300365,dynamics_20250930_161953_static.csv
0.016,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.2637362637362628,0.0822585488670171,-0.0048840048840048,1.0842490842490804,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,0.0,0.0,-3.66300366300365,dynamics_20250930_161953_static.csv
0.02,0.5529488059815382,-0.0183150183150182,9.230769230769257,0.4415884336614031,-0.0048840048840048,0.2051282051282044,0.2460086671244372,-0.0048840048840048,1.0842490842490804,-0.3259708552681779,-0.0024420024420024,-0.2256410256410248,0.496871900511179,-0.0024420024420024,-0.8136752136752143,1.956397344930192,-0.0073260073260073,-0.0415140415140413,3.05250305250305,0.0,0.0,0.0,1.2210012210012,0.0,dynamics_20250930_162650_static.csv
0.022,0.5533302815289556,-0.006105006105006,9.230769230769257,0.4415884336614031,-0.0048840048840048,0.0879120879120876,0.2460086671244372,-0.0048840048840048,1.2014652014651972,-0.3259708552681779,-0.0024420024420024,-0.2256410256410248,0.496871900511179,0.0024420024420024,-0.8136752136752143,1.956397344930192,-0.0073260073260073,-0.0415140415140413,3.05250305250305,0.0,0.0,0.0,1.2210012210012,0.0,dynamics_20250930_162650_static.csv
0.022,0.0123979552910657,-0.0305250305250304,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.146520146520146,0.0822585488670171,-0.0048840048840048,1.2014652014651972,-2.1429388876173032,-0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0024420024420024,-0.8410256410256416,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,3.052503052503049,0.0,0.0,1.2210012210012,1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.024,0.0123979552910657,-0.0183150183150182,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.146520146520146,0.0822585488670171,-0.0048840048840048,1.2014652014651972,-2.1429388876173032,0.0024420024420024,-0.3076923076923066,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,3.052503052503049,0.0,0.0,1.2210012210012,1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.024,0.5533302815289556,-0.006105006105006,9.230769230769257,0.4415884336614031,-0.0048840048840048,0.0879120879120876,0.2460086671244372,-0.0048840048840048,1.2014652014651972,-0.3259708552681779,-0.0024420024420024,-0.2256410256410248,0.496871900511179,0.0024420024420024,-0.8136752136752143,1.956397344930192,-0.0073260073260073,-0.0415140415140413,-3.05250305250305,0.0,0.0,-1.2210012210012249,-2.442002442002425,0.0,dynamics_20250930_162650_static.csv
0.026,0.0123979552910657,-0.0183150183150182,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.146520146520146,0.0822585488670171,-0.0048840048840048,1.2014652014651972,-2.1429388876173032,0.0024420024420024,-0.3076923076923066,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,0.0,0.0,0.0,-1.2210012210012,-1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.026,0.5529488059815382,-0.0183150183150182,9.230769230769257,0.4415884336614031,-0.0048840048840048,0.2637362637362628,0.2460086671244372,-0.0048840048840048,1.2014652014651972,-0.3259708552681779,-0.0073260073260073,-0.2256410256410248,0.496871900511179,-0.0073260073260073,-0.8136752136752143,1.956397344930192,-0.0073260073260073,-0.0415140415140413,-3.05250305250305,0.0,0.0,-1.2210012210012249,-2.442002442002425,0.0,dynamics_20250930_162650_static.csv
0.028,0.0123979552910657,-0.0183150183150182,9.71916971916974,-0.4527096360723277,-0.0048840048840048,0.146520146520146,0.0822585488670171,-0.0048840048840048,1.2014652014651972,-2.1429388876173032,-0.0024420024420024,-0.3213675213675202,0.3957808804455656,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,-1.2210012210012,-1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.03,0.0123979552910657,-0.0183150183150182,9.71916971916974,-0.4527096360723277,-0.0048840048840048,0.146520146520146,0.0822585488670171,-0.0048840048840048,1.2600732600732556,-2.1429388876173032,-0.0024420024420024,-0.3213675213675202,0.3957808804455656,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,0.0,0.0,2.4420024420024,0.0,0.0,0.0,dynamics_20250930_161953_static.csv
0.032,0.0123979552910657,-0.0183150183150182,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.3223443223443212,0.0822585488670171,0.0048840048840048,1.2600732600732556,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,0.0,0.0,2.4420024420024,0.0,0.0,0.0,dynamics_20250930_161953_static.csv
